Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,Station,Year,Date,Time In,Time Out,Bait,Vis,FOV Bias,Habitat,Family,Genus,Species,Code,MaxN,Has fed
SVBUC_F1_4_Lft_160713.avi,4178,2.7853,HitBottom,2.5393,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
SVBUC_F1_4_Lft_160713.avi,83664,55.776,,,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Gadidae,Merlangius,merlangus,WHI,2,No
SVBUC_F1_4_Lft_160713.avi,58299,38.866,StartTime,35.866,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Gadidae,Pollachius,virens,SAI,1,No
SVBUC_F1_4_Lft_160713.avi,8553,5.702,StartTime,2.702,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Gobiidae,Pomatoschistus,minutus,SGY,1,No
SVBUC_F1_4_Lft_160713.avi,17661,11.774,StartTime,8.774,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Paguroidea,Pagurus,bernhardus,HRC,1,No
SVBUC_F1_4_Lft_160713.avi,66963,44.642,StartTime,41.642,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Pholidae,Pholis,gunnellus,BTF,1,No
SVBUC_F1_4_Lft_160713.avi,50071,33.3807,StartTime,30.3807,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Pleuronectidae,Pleuronectes,platessa,PLA,1,No
SVBUC_F1_4_Lft_160713.avi,18571,12.3807,StartTime,9.3807,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Polybiidae,Liocarcinus,depurator,HCR,2,No
SVBUC_F1_4_Lft_160713.avi,1359,0.906,HitBottom,0.66,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Portunidae,Carcinus,maenas,SHC,1,No
SVBUC_F1_4_Lft_160713.avi,26074,17.3827,StartTime,14.3827,SA_C2_160713_F1_6,SE,5,Frame 1,SA.C2.160713.F1.6,2013,16/07/2013,14:38,15:39,Mackerel,3,2,Seagrass,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SVBUC_F3_4_Lft_260813.avi,35075,23.3833,StartTime,20.3833,SA_C2_260813_F3_8,SE,5.6,Frame 3,SA.C2.260813.F3.8,2013,26/08/2013,13:32,14:37,Mackerel,3,3,Seagrass,Cyaneidae,Cyanea,capillata,LOM,1,No
SVBUC_F3_4_Lft_260813.avi,19966,13.3107,StartTime,10.3107,SA_C2_260813_F3_8,SE,5.6,Frame 3,SA.C2.260813.F3.8,2013,26/08/2013,13:32,14:37,Mackerel,3,3,Seagrass,Gadidae,Gadus,morhua,COD,5,No
SVBUC_F3_4_Lft_260813.avi,76098,50.732,StartTime,47.732,SA_C2_260813_F3_8,SE,5.6,Frame 3,SA.C2.260813.F3.8,2013,26/08/2013,13:32,14:37,Mackerel,3,3,Seagrass,Gadidae,Melanogrammus,aeglefinus,HAD,21,No
SVBUC_F3_4_Lft_260813.avi,43869,29.246,StartTime,26.246,SA_C2_260813_F3_8,SE,5.6,Frame 3,SA.C2.260813.F3.8,2013,26/08/2013,13:32,14:37,Mackerel,3,3,Seagrass,Gadidae,Merlangius,merlangus,WHI,2,No
SVBUC_F3_4_Lft_260813.avi,2201,1.4673,HitBottom,1.3487,SA_C2_260813_F3_8,SE,5.6,Frame 3,SA.C2.260813.F3.8,2013,26/08/2013,13:32,14:37,Mackerel,3,3,Seagrass,Gadidae,Pollachius,virens,SAI,4,No
SVBUC_F3_4_Lft_260813.avi,28910,19.2733,StartTime,16.2733,SA_C2_260813_F3_8,SE,5.6,Frame 3,SA.C2.260813.F3.8,2013,26/08/2013,13:32,14:37,Mackerel,3,3,Seagrass,Gadidae,Pollachius ,pollachius,POL,10,No
